district,postal_code,breed,dog_size,dog_count
2,1020,Grossspitz Braun/Schwarz,large,1
2,1020,Grossspitz Weiss / Mischling,large,1
2,1020,Grossspitz Weiss / Shiba,large,1
2,1020,Hannoverscher Schweisshund / Bayrischer Gebirgsschweisshund,medium,1
2,1020,Havaneser,small,37
2,1020,Havaneser / Bichon frise,small,1
2,1020,Havaneser / Chihuahua Langhaar,small,1
2,1020,Havaneser / Mischling,small,10
2,1020,Havaneser / Zwergpudel Apricot,medium,2
2,1020,Havaneser / Zwergpudel Schwarz,medium,1
2,1020,Havaneser / Zwergpudel schwarz aus Mehrfarben,medium,1
2,1020,Hellinikos Ichnilatis / Mischling,medium,1
2,1020,Hokkaido / Mischling,medium,1
2,1020,Holländischer Schäferhund Kurzhaar,large,1
2,1020,Holländischer Schäferhund Kurzhaar / Alaskan Malamute,large,1
2,1020,Holländischer Schäferhund Kurzhaar / Australian Shepherd,large,1
2,1020,Holländischer Schäferhund Kurzhaar / Mischling,large,3
2,1020,Holländischer Schäferhund Langhaar / Mischling,large,1
2,1020,Hovawart,large,4
2,1020,Hrvatski Ovcar / Kurzhaar Dachshund Normal,medium,1
2,1020,Hrvatski Ovcar / Mischling,medium,3
2,1020,Irish Red Setter,medium,2
2,1020,Irish Red and White Setter,medium,2
2,1020,Irish Red and White Setter / Grand Basset griffon vendeen,medium,1
2,1020,Irish Soft Coated Wheaten Terrier,medium,3
2,1020,Irish Soft Coated Wheaten Terrier / Barbet,medium,1
2,1020,Irish Soft Coated Wheaten Terrier / Fox Terrier glatthaar,medium,1
2,1020,Irish Terrier,medium,1
2,1020,Irish Terrier / Mischling,medium,1
2,1020,Irish Water Spaniel,large,1
2,1020,Irish Wolfhound,large,3
2,1020,Irish Wolfhound / Terrier Brasileiro,large,1
2,1020,Islandhund,medium,1
2,1020,Istrianer Bracke Kurzhaar (Kratkodlaki Gonic) / Mischling,medium,1
2,1020,Istrianer Bracke Kurzhaar (Kratkodlaki Gonic) / Posavski Gon,medium,1
2,1020,Italienisches Windspiel,small,9
2,1020,Jack Russell Terrier,medium,48
2,1020,Jack Russell Terrier / Beagle,medium,4
2,1020,Jack Russell Terrier / Chihuahua Kurzhaar,medium,1
2,1020,Jack Russell Terrier / Deutsch Drahthaar,medium,1
2,1020,Jack Russell Terrier / Deutsch Kurzhaar,medium,1
2,1020,Jack Russell Terrier / Deutscher Schäferhund,large,1
2,1020,Jack Russell Terrier / English Springer Spaniel,medium,1
2,1020,Jack Russell Terrier / Fox Terrier glatthaar,medium,1
2,1020,Jack Russell Terrier / Französische Bulldogge,medium,1
2,1020,Jack Russell Terrier / Istrianer Bracke Rauhhaar (Ostrodlaki,medium,1
2,1020,Jack Russell Terrier / Japanischer Spitz,medium,1
2,1020,Jack Russell Terrier / Labrador Retriever,large,2
2,1020,Jack Russell Terrier / Langhaar Dachshund Normal,medium,1
2,1020,Jack Russell Terrier / Mischling,medium,23
2,1020,Jack Russell Terrier / Sussex Spaniel,medium,1
2,1020,Jack Russell Terrier / Terrier Brasileiro,medium,1
2,1020,Jack Russell Terrier / Whippet,medium,1
2,1020,Jack Russell Terrier / Zwergspitz (Pomeranian),medium,1
2,1020,Jagdterrier,medium,1
2,1020,Japanischer Spitz,medium,3
2,1020,Japanischer Terrier,small,1
2,1020,Kangal / Mischling,large,1
2,1020,King Charles Spaniel,small,2
2,1020,Klein- oder Mittelpudel,medium,4
2,1020,Klein- oder Mittelpudel / Golden Retriever,large,1
2,1020,Klein- oder Mittelpudel / Malteser,medium,1
2,1020,Klein- oder Mittelpudel / Puli andersfarbig,medium,1
2,1020,Kleiner Münsterländer,medium,2
2,1020,Kleiner Münsterländer / Dalmatiner,medium,1
2,1020,Kleiner Münsterländer / Mischling,medium,1
2,1020,Kleinpudel Apricot,medium,4
2,1020,Kleinpudel Apricot / Golden Retriever,large,1
2,1020,Kleinpudel Apricot / Mischling,medium,1
2,1020,Kleinpudel Braun,medium,2
2,1020,Kleinpudel Falb,medium,1
2,1020,Kleinpudel Falb / English Cocker Spaniel einfärbig,medium,1
2,1020,Kleinpudel Grau,medium,1
2,1020,Kleinpudel Grau / Berner Sennenhund,large,1
2,1020,Kleinpudel Rot,medium,1
2,1020,Kleinpudel Rot / Golden Retriever,large,1
2,1020,Kleinpudel Schwarz / Pumi,medium,1
2,1020,Kleinpudel Weiss / Golden Retriever,large,1
2,1020,Kleinpudel Weiss / Labrador Retriever,large,1
2,1020,Kleinpudel Weiss / Mischling,medium,1
2,1020,Kleinpudel falb aus Mehrfarben / Labrador Retriever,large,1
2,1020,Kleinpudel falb aus Mehrfarben / Mischling,medium,1
2,1020,Kleinpudel schwarz aus Mehrfarben,medium,1
2,1020,Kleinspitz Braun/Schwarz / American Cocker Spaniel,medium,1
2,1020,Kleinspitz Braun/Schwarz / Malteser,medium,1
2,1020,Kooikerhondje / Deutscher Spitz,medium,1
2,1020,Kooikerhondje / Kromfohrländer,medium,1
2,1020,Kooikerhondje / Mischling,medium,2
2,1020,Korea Jindo Dog / Shiba,medium,1
2,1020,Kromfohrländer,medium,2
2,1020,Kurzhaar Dachshund Kaninchen,small,9
2,1020,Kurzhaar Dachshund Kaninchen / Bayrischer Gebirgsschweisshun,small,1
2,1020,Kurzhaar Dachshund Kaninchen / Beagle,medium,1
2,1020,Kurzhaar Dachshund Kaninchen / Labrador Retriever,large,1
2,1020,Kurzhaar Dachshund Kaninchen / Mischling,small,2
2,1020,Kurzhaar Dachshund Normal,small,10
2,1020,Kurzhaar Dachshund Normal / Chihuahua Kurzhaar,small,1
2,1020,Kurzhaar Dachshund Normal / Deutscher Jagdterrier,medium,1
2,1020,Kurzhaar Dachshund Normal / Deutscher Schäferhund,large,1
2,1020,Kurzhaar Dachshund Normal / Jack Russell Terrier,medium,1
2,1020,Kurzhaar Dachshund Normal / Kurzhaar Dachshund Kaninchen,small,1
2,1020,Kurzhaar Dachshund Normal / Labrador Retriever,large,1
2,1020,Kurzhaar Dachshund Normal / Mischling,small,3
2,1020,Kurzhaar Dachshund Normal / Pinscher,medium,2
2,1020,Kurzhaar Dachshund Normal / Rauhhaar Dachshund Normal,small,2
2,1020,Kurzhaar Dachshund Zwerg,small,10
2,1020,Kurzhaar Dachshund Zwerg / Zwergpudel Apricot,medium,1
2,1020,Labradoodle,medium,2
2,1020,Labradoodle / Mischling,medium,2
2,1020,Labrador Retriever,large,108
2,1020,Labrador Retriever / American Akita,large,1
2,1020,Labrador Retriever / American Cocker Spaniel,large,1
2,1020,Labrador Retriever / American Staffordshire Terrier,large,1
2,1020,Labrador Retriever / Beagle,large,1
2,1020,Labrador Retriever / Border Collie,large,2
2,1020,Labrador Retriever / Canaan Dog,large,1
2,1020,Labrador Retriever / Collie Kurzhaar (Smooth),large,1
2,1020,Labrador Retriever / Collie Langhaar (Rough),large,2
2,1020,Labrador Retriever / Dackel,large,2
2,1020,Labrador Retriever / Deutsch Drahthaar,large,1
2,1020,Labrador Retriever / Deutscher Jagdterrier,large,1
2,1020,Labrador Retriever / Deutscher Schäferhund,large,1
2,1020,Labrador Retriever / Deutscher Schäferhund Langstockhaar,large,1
2,1020,Labrador Retriever / English Cocker Spaniel einfärbig,large,1
2,1020,Labrador Retriever / Epagneul breton,large,1
2,1020,Labrador Retriever / Französische Bulldogge,large,1
2,1020,Labrador Retriever / Golden Retriever,large,3
2,1020,Labrador Retriever / Grosspudel Apricot,large,3
2,1020,Labrador Retriever / Jack Russell Terrier,large,1
2,1020,Labrador Retriever / Kleiner Münsterländer,large,1
2,1020,Labrador Retriever / Kleinpudel Schwarz,large,1
2,1020,Labrador Retriever / Kleinpudel falb aus Mehrfarben,large,1
2,1020,Labrador Retriever / Magyar Vizsla Kurzhaar,large,2
2,1020,Labrador Retriever / Mischling,large,52
2,1020,Labrador Retriever / Mudi,large,2
2,1020,Labrador Retriever / Ostsibirischer Laika,large,1
2,1020,Labrador Retriever / Rhodesian Ridgeback,large,1
2,1020,Labrador Retriever / Siberian Husky,large,1
2,1020,Labrador Retriever / Zwergpinscher,large,1
2,1020,Lagotto romagnolo,medium,36
2,1020,Lagotto romagnolo / English Cocker Spaniel einfärbig,medium,1
2,1020,Lagotto romagnolo / English Springer Spaniel,medium,1
2,1020,Lagotto romagnolo / Grosspudel Braun,large,1
2,1020,Lagotto romagnolo / Labrador Retriever,large,1
2,1020,Lagotto romagnolo / Mischling,medium,1
2,1020,Lancashire Heeler / Mischling,small,1
2,1020,Lancashire Heeler / Zwergpinscher,medium,1
2,1020,Landseer,large,1
2,1020,Langhaar Dachshund Kaninchen,small,2
2,1020,Langhaar Dachshund Kaninchen / English Cocker Spaniel mehrfä,medium,1
2,1020,Langhaar Dachshund Kaninchen / Mischling,small,1
2,1020,Langhaar Dachshund Normal,small,3
2,1020,Langhaar Dachshund Normal / Chihuahua Langhaar,small,1
2,1020,Langhaar Dachshund Normal / Jack Russell Terrier,medium,2
2,1020,Langhaar Dachshund Normal / Mischling,small,4
2,1020,Langhaar Dachshund Zwerg,small,8
2,1020,Leonberger,large,1
2,1020,Lhasa Apso,small,2
2,1020,Luzerner Laufhund,medium,1
2,1020,Magyar Agar,large,1
2,1020,Magyar Vizsla Drahthaar,medium,5
2,1020,Magyar Vizsla Drahthaar / Bracke,medium,1
2,1020,Magyar Vizsla Drahthaar / Deutsch Drahthaar,medium,1
2,1020,Magyar Vizsla Drahthaar / Magyar Vizsla Kurzhaar,medium,1
2,1020,Magyar Vizsla Drahthaar / Mischling,medium,1
2,1020,Magyar Vizsla Drahthaar / Puli andersfarbig,medium,1
2,1020,Magyar Vizsla Drahthaar / Westsibirischer Laika,large,1
2,1020,Magyar Vizsla Kurzhaar,medium,6
2,1020,Magyar Vizsla Kurzhaar / Deutsch Kurzhaar,medium,1
2,1020,Magyar Vizsla Kurzhaar / Slovensky Kopov,medium,1
2,1020,Malinois,medium,7
2,1020,Malinois / Mischling,medium,3
2,1020,Malteser,small,114
2,1020,Malteser / Bichon frise,small,1
2,1020,Malteser / Grosspudel Apricot,large,1
2,1020,Malteser / Grosspudel Braun,large,1
2,1020,Malteser / Havaneser,small,1
2,1020,Malteser / Klein- oder Mittelpudel,medium,1
2,1020,Malteser / Kleinpudel Apricot,medium,3
2,1020,Malteser / Kleinpudel Braun,medium,2
2,1020,Malteser / Kleinpudel Weiss,medium,1
2,1020,Malteser / Mehrfarben Zwergpudel schwarz weiss,medium,1
2,1020,Malteser / Mischling,small,12
2,1020,Malteser / Pekingese,small,1
2,1020,Malteser / Pudel,medium,7
2,1020,Malteser / Pudelpointer,medium,6
2,1020,Malteser / Rauhhaar Dachshund Normal,small,1
2,1020,Malteser / Tibetan Terrier,medium,1
2,1020,Malteser / Toypudel Apricot,medium,2
2,1020,Malteser / Toypudel Braun,medium,3
2,1020,Malteser / Toypudel Weiss,medium,1
2,1020,Malteser / Yorkshire Terrier,small,2
2,1020,Malteser / Zwergpudel Apricot,medium,9
2,1020,Malteser / Zwergpudel Rot,medium,1
2,1020,Malteser / Zwergpudel Weiss,medium,1
2,1020,Malteser / Zwergpudel falb aus Mehrfarben,medium,1
2,1020,Malteser / Zwergpudel schwarz aus Mehrfarben,medium,1
2,1020,Manchester Terrier,medium,2
2,1020,Mastino Napoletano,large,1
2,1020,Mehrfarben Kleinpudel schwarz loh,medium,1
2,1020,Mehrfarben Kleinpudel schwarz loh / Flat-Coated Retriever,large,1
2,1020,Mehrfarben Kleinpudel schwarz weiss / Berner Sennenhund,large,1
2,1020,Mehrfarbenpudel schwarz-loh,medium,1
2,1020,Miniatur Bull Terrier,medium,3
2,1020,Mittelspitz Braun/Schwarz,medium,1
2,1020,Mittelspitz Braun/Schwarz / English Cocker Spaniel einfärbig,medium,1
2,1020,Mittelspitz Braun/Schwarz / Langhaar Dachshund Normal,medium,1
2,1020,Mittelspitz Neufarben,medium,2
2,1020,Mops (Carlin),small,25
2,1020,Mops (Carlin) / Chihuahua Kurzhaar,small,1
2,1020,Mops (Carlin) / Malinois,medium,1
2,1020,Mops (Carlin) / Mischling,small,1
2,1020,Mudi / Border Collie,medium,1
2,1020,Mudi / Fox Terrier drahthaar,medium,1
2,1020,Mudi / Hrvatski Ovcar,medium,1
2,1020,Mudi / Mischling,medium,2
2,1020,Norfolk Terrier,small,2
2,1020,Norfolk Terrier / Mischling,small,1
2,1020,Norfolk Terrier / Shih Tzu,small,1
2,1020,Norwich Terrier,small,1
2,1020,Nova Scotia Duck Tolling Retriever,medium,2
2,1020,Nova Scotia Duck Tolling Retriever / Australian Shepherd,medium,1
2,1020,Old English Sheepdog (Bobtail),large,1
2,1020,Old English Sheepdog (Bobtail) / Irish Soft Coated Wheaten T,large,1
2,1020,Olde English Bulldogge,large,1
2,1020,Papillon,small,8
2,1020,Papillon / Mischling,small,1
2,1020,Parson Russell Terrier,medium,14
2,1020,Parson Russell Terrier / Mischling,medium,3
2,1020,Parson Russell Terrier / West Highland White Terrier,medium,1
2,1020,Pekingese,small,9
2,1020,Pekingese / Jack Russell Terrier,medium,1
2,1020,Pekingese / Mischling,small,11
2,1020,Perro de agua Espanol,medium,5
2,1020,Petit brabancon,small,1
2,1020,Phalene,small,1
2,1020,Pinscher,medium,2
2,1020,Pinscher / Jack Russell Terrier,medium,1
2,1020,Pinscher / Labrador Retriever,large,1
2,1020,Pinscher / Mischling,medium,2
2,1020,Pit Bull Terrier,large,5
2,1020,Pit Bull Terrier / Dogo Argentino,large,1
2,1020,Pit Bull Terrier / Labrador Retriever,large,1
2,1020,Pit Bull Terrier / Mischling,large,4
2,1020,Pit Bull Terrier / Staffordshire Bullterrier,large,1
2,1020,Podenco Canario,medium,3
2,1020,Podenco Canario / Shiba,medium,1
2,1020,Podenco Ibicenco Kurzhaar / Basenji,medium,1
2,1020,Podengo Portugues Kurzhaar Medio / Yorkshire Terrier,medium,1
2,1020,Podengo Portugues Rauhhaar Pequeno / Mischling,small,1
2,1020,Polski Owczarek Nizinny,medium,1
2,1020,Porcelaine / Galgo Espanol,medium,1
2,1020,Posavski Gonic,medium,1
2,1020,Posavski Gonic / Mischling,medium,1
2,1020,Pudel,medium,17
2,1020,Pudel / Dackel,medium,1
2,1020,Pudel / English Cocker Spaniel mehrfärbig,medium,1
2,1020,Pudel / Golden Retriever,large,1
2,1020,Pudel / Malteser,medium,1
2,1020,Pudel / Mischling,medium,2
2,1020,Pudelpointer,medium,3
2,1020,Pudelpointer / Golden Retriever,large,1
2,1020,Pudelpointer / Mischling,medium,1
2,1020,Pudelpointer / Puli weiss,medium,1
2,1020,Pudelpointer / Spinone Italiano,large,1
2,1020,Puli andersfarbig / Mischling,medium,1
2,1020,Pumi / Greyhound,medium,1
2,1020,Pumi / Mischling,medium,3
2,1020,Pumi / Puli andersfarbig,medium,1
2,1020,Pyrenäen Berghund,large,1
2,1020,Pyrenäen Berghund / Mischling,large,1
2,1020,Rauhhaar Dachshund Kaninchen,small,3
2,1020,Rauhhaar Dachshund Normal,small,9
2,1020,Rauhhaar Dachshund Normal / Deutscher Schäferhund,large,1
2,1020,Rauhhaar Dachshund Normal / Grosspudel Schwarz,large,1
2,1020,Rauhhaar Dachshund Normal / Mischling,small,1
2,1020,Rauhhaar Dachshund Normal / Norfolk Terrier,small,1
2,1020,Rauhhaar Dachshund Normal / Yorkshire Terrier,small,2
2,1020,Rauhhaar Dachshund Zwerg,small,12
2,1020,Rhodesian Ridgeback,large,6
2,1020,Rhodesian Ridgeback / Deutscher Boxer gelb,large,1
2,1020,Rhodesian Ridgeback / Drever,large,1
2,1020,Rhodesian Ridgeback / Labrador Retriever,large,1
2,1020,Rhodesian Ridgeback / Malinois,large,1
2,1020,Rhodesian Ridgeback / Mischling,large,1
2,1020,Riesenschnauzer pfeffer-salz,large,1
2,1020,Riesenschnauzer schwarz,large,1
2,1020,Riesenschnauzer schwarz / Deutsch Drahthaar,large,1
2,1020,Rottweiler,large,8
2,1020,Rottweiler / Mischling,large,1
2,1020,Russkiy Toy Kurzhaar,small,2
2,1020,Saluki,large,2
2,1020,Saluki / Mischling,large,1
2,1020,Samojede,large,10
2,1020,Samojede / Golden Retriever,large,1
2,1020,Samojede / Mischling,large,1
2,1020,Schipperke,small,2
2,1020,Schipperke / Mischling,small,1
2,1020,Schipperke / Zwergpinscher,medium,1
2,1020,Schnauzer pfeffersalz,medium,1
2,1020,Schnauzer pfeffersalz / Mischling,medium,7
2,1020,Schnauzer schwarz / Border Terrier,medium,1
2,1020,Schnauzer schwarz / Kleinpudel Schwarz,medium,1
2,1020,Schnauzer schwarz / Mischling,medium,1
2,1020,Schnauzer schwarz / Schwarzer Terrier,large,1
2,1020,Schwarzer Terrier,large,1
2,1020,Schwarzer Terrier / Finnischer Laufhund (Suomenajokoira),large,1
2,1020,Schwarzer Terrier / Mischling,large,1
2,1020,Scottish Terrier,medium,1
2,1020,Scottish Terrier / Schnauzer pfeffersalz,medium,1
2,1020,Shar Pei,medium,7
2,1020,Shar Pei / Beagle,medium,1
2,1020,Shar Pei / Labrador Retriever,large,1
2,1020,Shar Pei / Mischling,medium,1
2,1020,Shetland Sheepdog,medium,12
2,1020,Shiba,medium,16
2,1020,Shiba / Mischling,medium,4
2,1020,Shih Tzu,small,35
2,1020,Shiloh Shepherd,large,1
2,1020,Siberian Husky,large,12
2,1020,Siberian Husky / Australian Shepherd,large,1
2,1020,Siberian Husky / Deutscher Schäferhund,large,1
2,1020,Siberian Husky / Labrador Retriever,large,1
2,1020,Siberian Husky / Mischling,large,5
2,1020,Siberian Husky / Welsh Corgi Pembroke,large,1
2,1020,Slovensky Kopov,medium,1
2,1020,Slovensky Kopov / Bosanski Ostrodlaki Gonic - Barac,medium,1
2,1020,Spinone Italiano,large,1
2,1020,Spitz,medium,6
2,1020,Spitz / Border Collie,medium,1
2,1020,Spitz / Labrador Retriever,large,1
2,1020,Spitz / Mischling,medium,4
2,1020,Srpski Gonic / Beagle,medium,1
2,1020,Srpski Gonic / Harrier,medium,1
2,1020,St. Bernhardshund Kurzhaar / Irish Wolfhound,large,1
2,1020,Stabyhoun,medium,1
2,1020,Staffordshire Bullterrier,medium,6
2,1020,Taiwan Dog / Mischling,medium,1
2,1020,Tervueren,large,1
2,1020,Tibetan Terrier,medium,3
2,1020,Tibetan Terrier / Havaneser,medium,1
2,1020,Tibetan Terrier / Mischling,medium,1
2,1020,Tiroler Bracke / Tiroler Bracke,medium,1
2,1020,Tornjak,large,1
2,1020,Toypudel Apricot,medium,8
2,1020,Toypudel Apricot / Malteser,medium,1
2,1020,Toypudel Braun,medium,9
2,1020,Toypudel Falb,medium,2
2,1020,Toypudel Rot,medium,5
2,1020,Toypudel Schwarz,medium,1
2,1020,Toypudel Weiss,medium,2
2,1020,Toypudel schwarz aus Mehrfarben,medium,1
2,1020,Tschechoslowakischer Wolfhund,large,1
2,1020,Tschechoslowakischer Wolfhund / Mischling,large,1
2,1020,Unbekannt,unknown,64
2,1020,Unbekannt / Mischling,unknown,265
2,1020,Volpino Italiano,small,1
2,1020,Västgötaspets / Mischling,medium,1
2,1020,Weimaraner Kurzhaar,large,4
2,1020,Welsh Corgi Cardigan,medium,2
2,1020,Welsh Corgi Cardigan / Basenji,medium,1
2,1020,Welsh Corgi Cardigan / Welsh Corgi Pembroke,medium,1
2,1020,Welsh Corgi Pembroke,medium,26
2,1020,Welsh Corgi Pembroke / Border Collie,medium,1
2,1020,Welsh Corgi Pembroke / Kurzhaar Dachshund Normal,medium,1
2,1020,Welsh Corgi Pembroke / Langhaar Dachshund Kaninchen,medium,1
2,1020,Welsh Corgi Pembroke / Mischling,medium,2
2,1020,Welsh Terrier,medium,3
2,1020,West Highland White Terrier,small,11
2,1020,Whippet,medium,22
2,1020,Whippet / Italienisches Windspiel,medium,1
2,1020,Whippet / Mischling,medium,1
2,1020,Whippet / Podenco Ibicenco Kurzhaar,medium,1
2,1020,Windhund,large,2
2,1020,Wolfspitz,large,2
2,1020,Wolfspitz / Australian Shepherd,large,1
2,1020,Wolfspitz / Deutscher Spitz,large,1
2,1020,Xoloitzcuintle Miniatura,small,1
2,1020,Yorkshire Terrier,small,84
2,1020,Yorkshire Terrier / Malteser,small,1
2,1020,Yorkshire Terrier / Mischling,small,10
2,1020,Yorkshire Terrier / Rauhhaar Dachshund Zwerg,small,1
2,1020,Yorkshire Terrier / Welsh Terrier,medium,1
2,1020,Yorkshire Terrier / Österreichischer Pinscher,medium,1
2,1020,Zwergpinscher,medium,13
2,1020,Zwergpinscher / Afghanischer Windhund,large,1
2,1020,Zwergpinscher / Chihuahua Kurzhaar,medium,1
2,1020,Zwergpinscher / Mischling,medium,10
2,1020,Zwergpinscher / Mittelspitz Braun/Schwarz,medium,1
2,1020,Zwergpudel Apricot,medium,30
2,1020,Zwergpudel Apricot / Cavalier King Charles Spaniel,medium,1
2,1020,Zwergpudel Apricot / Havaneser,medium,1
2,1020,Zwergpudel Apricot / Malteser,medium,1
2,1020,Zwergpudel Apricot / Mischling,medium,1
2,1020,Zwergpudel Braun,medium,3
2,1020,Zwergpudel Braun / Malteser,medium,1
2,1020,Zwergpudel Falb,medium,2
2,1020,Zwergpudel Grau,medium,2
2,1020,Zwergpudel Rot,medium,7
2,1020,Zwergpudel Schwarz,medium,3
2,1020,Zwergpudel Schwarz / Mischling,medium,1
2,1020,Zwergpudel Weiss,medium,2
2,1020,Zwergpudel falb aus Mehrfarben,medium,1
2,1020,Zwergpudel schwarz aus Mehrfarben,medium,3
2,1020,Zwergschnauzer pfeffer-salz,medium,11
2,1020,Zwergschnauzer pfeffer-salz / Malteser,medium,1
2,1020,Zwergschnauzer schwarz,medium,1
2,1020,Zwergschnauzer schwarz-silber,medium,1
2,1020,Zwergschnauzer weiss / Zwergschnauzer schwarz,medium,1
2,1020,Zwergspitz (Pomeranian),medium,54
2,1020,Zwergspitz (Pomeranian) / Chihuahua Kurzhaar,medium,1
2,1020,Zwergspitz (Pomeranian) / Chihuahua Langhaar,medium,1
2,1020,Zwergspitz (Pomeranian) / Jack Russell Terrier,medium,1
2,1020,Zwergspitz (Pomeranian) / Malteser,medium,1
2,1020,Zwergspitz (Pomeranian) / Mischling,medium,4
2,1020,Zwergspitz (Pomeranian) / Welsh Corgi Pembroke,medium,1
2,1020,Zwergspitz (Pomeranian) / Zwergpinscher,medium,1
2,1020,Österreichischer Pinscher,medium,4
2,1020,Österreichischer Pinscher / Dackel,medium,1
2,1020,Österreichischer Pinscher / Mischling,medium,9
3,1030,Affenpinscher / Mischling,medium,1
3,1030,Afghanischer Windhund,large,2
3,1030,Aidi / Mischling,medium,1
3,1030,Airedale Terrier,medium,3
3,1030,Airedale Terrier / Border Terrier,medium,1
3,1030,Airedale Terrier / Mischling,medium,1
3,1030,Akita,large,12
3,1030,Akita / Deutscher Schäferhund,large,1
3,1030,Alaskan Malamute / Belgischer Schäferhund,large,1
3,1030,Alpenländische Dachsbracke,medium,1
3,1030,Alpenländische Dachsbracke / Mischling,medium,3
3,1030,American Akita,large,2
3,1030,American Bulldog,large,1
3,1030,American Bully,large,1
3,1030,American Cocker Spaniel,medium,1
